time,P,T,RH,LAT,LON,WD,WS,IF,U,V,q,rad
2019/07/14 13:02:56.479000,1004.948281,35.26,61.5,121.44227,24.99756,180.0,0.18333333333333332,0.0,-2.245185798436814e-17,0.18333333333333332,21.049346241636677,324.5107249373591
2019/07/14 13:02:57.479000,1004.94914,35.26,61.8,121.44227,24.99756,180.0,0.03333333333333333,0.0,-4.082155997157844e-18,0.03333333333333333,21.152007899291434,324.5107249373591
2019/07/14 13:02:58.479000,1004.937187,35.27,62.2,121.44227,24.99755,180.0,0.0972222222222222,0.0,-1.1906288325043709e-17,0.0972222222222222,21.300949764898,324.51083574742347
2019/07/14 13:02:59.480000,1004.942812,35.28,62.3,121.44227,24.99755,180.0,0.1,0.0,-1.2246467991473533e-17,0.1,21.34688333635741,324.51083574742347
2019/07/14 13:03:00.480000,1004.946875,35.29,61.9,121.44227,24.99756,180.0,0.17222222222222222,0.0,-2.109113931864886e-17,0.17222222222222222,21.221475911250693,324.5107249373591
2019/07/14 13:03:01.482000,1004.923281,35.3,60.5,121.44227,24.99755,180.0,0.5888888888888889,0.0,-7.211808928312191e-17,0.5888888888888889,20.753471512188945,324.51083574742347
2019/07/14 13:03:02.481000,1004.907031,35.32,59.8,121.44227,24.99755,180.0,0.5499999999999999,0.0,-6.735557395310441e-17,0.5499999999999999,20.536386584080056,324.51083574742347
2019/07/14 13:03:03.479000,1004.9275,35.33,60.4,121.44227,24.99755,180.0,0.3805555555555556,0.0,-4.660461430088539e-17,0.3805555555555556,20.753489952858438,324.51083574742347
2019/07/14 13:03:04.481000,1004.922343,35.33,62.0,121.44227,24.99756,180.0,0.7,0.0,-8.572527594031472e-17,0.7,21.303360598855758,324.5107249373591
2019/07/14 13:03:05.481000,1004.870781,35.35,62.4,121.44227,24.99756,189.86,0.7666666666666666,0.0,0.13128501383069108,0.7553423216802121,21.465630786133985,324.5107249373591
2019/07/14 13:03:06.480000,1004.898593,35.35,62.9,121.44227,24.99757,189.86,0.14166666666666666,0.0,0.024259187338279874,0.13957412465830007,21.637032180556957,324.5106141272975
2019/07/14 13:03:07.480000,1004.861953,35.36,62.9,121.44227,24.99757,189.86,0.06666666666666668,0.0,0.011416088159190532,0.06568194101567064,21.6497895487177,324.5106141272975
2019/07/14 13:03:08.484000,1004.846093,35.36,62.6,121.44227,24.99758,189.86,0.019444444444444445,0.0,0.0033296923797639043,0.019157232796237263,21.54687149089468,324.5105033172387
2019/07/14 13:03:09.479000,1004.891562,35.39,61.7,121.44227,24.99758,189.86,0.1,0.0,0.017124132238785793,0.09852291152350594,21.27138489469601,324.5105033172387
2019/07/14 13:03:10.479000,1004.865156,35.4,61.6,121.44227,24.99758,189.86,0.04722222222222222,0.0,0.008086395779426625,0.04652470821943335,21.249211390197644,324.5105033172387
2019/07/14 13:03:11.480000,1004.866796,35.4,61.9,121.44228,24.99758,189.86,0.03611111111111112,0.0,0.006183714419561538,0.03557771805015493,21.35266296048345,324.51043111115297
2019/07/14 13:03:12.479000,1004.877656,35.42,62.3,121.44228,24.99759,189.86,0.06388888888888887,0.0,0.010940417819224254,0.062945193473351,21.51418424060299,324.51032030106563
2019/07/14 13:03:13.481000,1004.862343,35.41,62.5,121.44228,24.99759,189.86,0.04444444444444445,0.0,0.007610725439460355,0.043787960677113755,21.57165236529913,324.51032030106563
2019/07/14 13:03:14.480000,1004.841484,35.42,62.2,121.44228,24.99759,189.86,0.0972222222222222,0.0,0.01664846189881952,0.09578616398118629,21.480424257987565,324.51032030106563
2019/07/14 13:03:15.479000,1004.865625,35.4,61.6,121.44228,24.99759,189.86,0.03888888888888889,0.0,0.006659384759527809,0.03831446559247453,21.24920147257295,324.51032030106563
2019/07/14 13:03:16.480000,1004.85,35.4,61.2,121.44228,24.99759,189.86,0.1527777777777778,0.0,0.026161868698144967,0.15052111482757852,21.111547915523047,324.51032030106563
2019/07/14 13:03:17.480000,1004.870078,35.41,61.2,121.44228,24.99759,189.86,0.08055555555555555,0.0,0.013794439859021889,0.07936567872726866,21.122799401836616,324.51032030106563
2019/07/14 13:03:18.480000,1004.858437,35.39,61.0,121.44228,24.9976,189.86,0.13333333333333333,0.0,0.02283217631838106,0.13136388203134125,21.030749631366856,324.5102094909812
2019/07/14 13:03:19.484000,1004.90375,35.39,61.0,121.44228,24.9976,189.86,0.04444444444444445,0.0,0.007610725439460355,0.043787960677113755,21.029801315313662,324.5102094909812
2019/07/14 13:03:20.479000,1004.825937,35.36,61.4,121.44228,24.9976,189.86,0.052777777777777785,0.0,0.00903773645935917,0.05199820330407258,21.134256348459694,324.5102094909812
2019/07/14 13:03:21.480000,1004.869453,35.35,61.1,121.44228,24.9976,189.86,0.1,0.0,0.017124132238785793,0.09852291152350594,21.01845792197158,324.5102094909812
2019/07/14 13:03:22.479000,1004.901562,35.33,60.9,121.44228,24.9976,189.86,0.16944444444444445,0.0,0.0290158907379426,0.16694160008149617,20.925830479160698,324.5102094909812
2019/07/14 13:03:23.480000,1004.8871869999999,35.33,60.6,121.44228,24.9976,189.86,0.2333333333333333,0.0,0.03995630855716685,0.22988679355484715,20.82304544164021,324.5102094909812
2019/07/14 13:03:24.480000,1004.874687,35.31,60.7,121.44229,24.9976,189.86,0.20555555555555555,0.0,0.03519960515750413,0.20251931813165105,20.834606456625426,324.5101372848221
2019/07/14 13:03:25.480000,1004.879062,35.3,60.5,121.44229,24.9976,189.86,0.11944444444444445,0.0,0.0204538246185497,0.1176801443197432,20.75438475418144,324.5101372848221
2019/07/14 13:03:26.480000,1004.896875,35.29,60.0,121.44229,24.99761,189.86,0.2638888888888889,0.0,0.045188682296795846,0.2599910165203629,20.571113228840478,324.5100264747089
2019/07/14 13:03:27.480000,1004.8459369999999,35.27,58.9,121.44229,24.99761,189.86,0.4111111111111111,0.0,0.07039921031500826,0.4050386362633021,20.172666779097575,324.5100264747089
2019/07/14 13:03:28.480000,1004.885312,35.26,58.6,121.44228,24.9976,189.86,0.5055555555555555,0.0,0.0865720018738615,0.4980880527021688,20.058032258409266,324.5102094909812
2019/07/14 13:03:29.479000,1004.8559369999999,35.23,58.6,121.44228,24.9976,189.86,0.2416666666666667,0.0,0.041383319577065675,0.23809703618180603,20.025346920952963,324.5102094909812
2019/07/14 13:03:30.480000,1004.8585929999999,35.22,59.7,121.44228,24.9976,189.86,0.2361111111111111,0.0,0.040431978897133125,0.23262354109716676,20.389907729412794,324.5102094909812
2019/07/14 13:03:31.481000,1004.842187,35.21,60.5,121.44228,24.99761,189.86,0.1944444444444444,0.0,0.03329692379763904,0.19157232796237258,20.65204314750219,324.51009868089966
2019/07/14 13:03:32.482000,1004.815937,35.19,61.7,121.44228,24.99761,189.86,0.2611111111111111,0.0,0.04471301195682958,0.25725426897804327,21.03891649983891,324.51009868089966
2019/07/14 13:03:33.480000,1004.835625,35.19,62.3,121.44228,24.99761,189.86,0.075,0.0,0.012843099179089346,0.07389218364262945,21.243092651239344,324.51009868089966
2019/07/14 13:03:34.479000,1004.831718,35.17,62.5,121.44228,24.99761,189.86,0.18611111111111112,0.0,0.03186991277774023,0.18336208533541382,21.28778874031037,324.51009868089966
2019/07/14 13:03:35.479000,1004.8117960000001,35.15,62.7,121.44228,24.99761,189.86,0.19166666666666665,0.0,0.03282125345767277,0.18883558042005302,21.33269736321818,324.51009868089966
2019/07/14 13:03:36.480000,1004.8197650000001,35.14,62.5,121.44228,24.99761,189.86,0.11666666666666665,0.0,0.019978154278583425,0.11494339677742357,21.252710403164873,324.51009868089966
2019/07/14 13:03:37.484000,1004.829218,35.13,62.7,121.44228,24.99761,189.86,0.25,0.0,0.042810330596964485,0.24630727880876482,21.308715281137438,324.51009868089966
2019/07/14 13:03:38.480000,1004.815312,35.12,62.9,121.44228,24.99761,189.86,0.18333333333333332,0.0,0.03139424243777395,0.1806253377930942,21.365146259270997,324.51009868089966
2019/07/14 13:03:39.481000,1004.817187,35.1,63.5,121.44228,24.99762,189.86,0.6472222222222223,0.0,0.1108311892121414,0.6376621773604689,21.54502837009623,324.5099878708212
2019/07/14 13:03:40.480000,1004.798359,35.1,63.1,121.44228,24.99762,189.86,0.1944444444444444,0.0,0.03329692379763904,0.19157232796237258,21.40971282551816,324.5099878708212
2019/07/14 13:03:41.480000,1004.778906,35.07,62.9,121.44228,24.99762,189.86,0.08333333333333333,0.0,0.014270110198988162,0.08210242626958827,21.30682874316737,324.5099878708212
2019/07/14 13:03:42.479000,1004.8225,35.06,62.1,121.44228,24.99762,189.86,0.04444444444444445,0.0,0.007610725439460355,0.043787960677113755,21.023272655941273,324.5099878708212
2019/07/14 13:03:43.481000,1004.81,35.03,61.7,121.44228,24.99761,82.98000000000002,1.0055555555555555,0.0,-0.9980174593620839,-0.12289477660622192,20.853424350946973,324.51009868089966
2019/07/14 13:03:44.480000,1004.723125,35.02,60.0,121.44228,24.9976,82.98000000000002,0.6055555555555556,0.0,-0.6010160390633544,-0.07400845663026626,20.26937465569914,324.5102094909812
2019/07/14 13:03:45.480000,1004.8323429999999,35.02,59.2,121.44228,24.9976,82.98000000000002,1.2638888888888888,0.0,-1.25441420997168,-0.1544671915906933,19.996942567819236,324.5102094909812
2019/07/14 13:03:46.480000,1004.818046,34.98,59.2,121.44229,24.9976,82.98000000000002,0.6916666666666668,0.0,-0.6864816225998865,-0.08453259495842338,19.95294258323043,324.5101372848221
2019/07/14 13:03:47.479000,1004.781875,34.97,59.4,121.44229,24.9976,82.98000000000002,0.21666666666666667,0.0,-0.21504243599514514,-0.026480089986975996,20.00997653745952,324.5101372848221
2019/07/14 13:03:48.481000,1004.768437,34.96,59.7,121.44229,24.99759,82.98000000000002,0.4583333333333333,0.0,-0.45489746075896087,-0.05601557497244922,20.100159919705664,324.5102480949382
2019/07/14 13:03:49.480000,1004.763281,34.93,60.1,121.44228,24.9976,82.98000000000002,0.5111111111111111,0.0,-0.5072795926039321,-0.062465853302610036,20.201308692012173,324.5102094909812
2019/07/14 13:03:50.479000,1004.760937,34.91,60.2,121.44228,24.99759,82.98000000000002,0.25555555555555554,0.0,-0.25363979630196604,-0.031232926651305018,20.212539169877914,324.51032030106563
2019/07/14 13:03:51.480000,1004.757343,34.9,60.3,121.44228,24.9976,82.98000000000002,0.4083333333333333,0.0,-0.4052722832216197,-0.04990478497545476,20.234962037503237,324.5102094909812
2019/07/14 13:03:52.479000,1004.726562,34.88,60.7,121.44228,24.99759,82.98000000000002,0.3277777777777778,0.0,-0.32532060830034776,-0.04005962331363035,20.34723125503169,324.51032030106563
2019/07/14 13:03:53.479000,1004.735859,34.85,60.8,121.44229,24.9976,132.19,0.9194444444444444,0.0,-0.681236453338787,0.6174908752865452,20.34667453520153,324.5101372848221
2019/07/14 13:03:54.479000,1004.736406,34.86,60.8,121.44229,24.9976,132.19,0.675,0.0,-0.5001222300946383,0.453324116902207,20.357954288356225,324.5101372848221
2019/07/14 13:03:55.483000,1004.7329679999999,34.85,60.9,121.44229,24.99759,86.32,0.7333333333333334,0.0,-0.731821261233542,-0.04706824178069239,20.38019810185905,324.5102480949382
