time,P,T,T_new,RH,RH_new,LAT,LON,WD,WS,IF,U,V,q,q_new,rad
2019/07/14 13:02:47.480000,1004.9059369999999,35.14,34.334607599260906,63.1,64.52858108948885,121.44227,24.99756,180.0,0.025,0.0,-3.0616169978683828e-18,0.025,21.454896479789856,20.98117166313576,324.5107249373591
2019/07/14 13:02:48.479000,1004.96875,35.14,34.33500041815183,63.1,64.52757893802442,121.44227,24.99756,180.0,0.04444444444444445,0.0,-5.442874662877126e-18,0.04444444444444445,21.453555496388546,20.979993211269946,324.5107249373591
2019/07/14 13:02:49.486000,1004.936093,35.16,34.354199506690264,63.1,64.52809522832047,121.44227,24.99756,180.0,0.030555555555555555,0.0,-3.741976330728023e-18,0.030555555555555555,21.478024600955862,21.003275910008938,324.5107249373591
2019/07/14 13:02:50.479000,1004.971953,35.17,34.36192092041204,62.7,64.1442027015748,121.44227,24.99756,180.0,0.022222222222222227,0.0,-2.721437331438563e-18,0.022222222222222227,21.35292963485384,20.886551560713098,324.5107249373591
2019/07/14 13:02:51.480000,1005.0064060000001,35.19,34.37713068811303,61.9,63.376684035080544,121.44227,24.99756,180.0,0.016666666666666666,0.0,-2.0410779985789216e-18,0.016666666666666666,21.103113735987392,20.65340050186328,324.5107249373591
2019/07/14 13:02:52.481000,1004.961562,35.21,34.39515130873548,61.7,63.185505905860516,121.44227,24.99756,180.0,0.03888888888888889,0.0,-4.762515330017485e-18,0.03888888888888889,21.05916862564614,20.612677174355262,324.5107249373591
2019/07/14 13:02:53.480000,1004.940312,35.21,34.39556954236959,61.8,63.281742799852225,121.44227,24.99756,180.0,0.05833333333333333,0.0,-7.143772995026226e-18,0.05833333333333333,21.093746208440255,20.644989001616047,324.5107249373591
2019/07/14 13:02:54.480000,1004.945937,35.23,34.41445691171122,61.7,63.18567661076121,121.44227,24.99756,180.0,0.1,0.0,-1.2246467991473531e-17,0.1,21.082819992430366,20.635206817111413,324.5107249373591
2019/07/14 13:02:55.482000,1004.9744529999999,35.23,34.412430738478406,61.3,62.801525456045745,121.44227,24.99756,180.0,0.03611111111111112,0.0,-4.4223356635876655e-18,0.03611111111111112,20.945546102681558,20.506856754666753,324.5107249373591
2019/07/14 13:02:56.479000,1004.9482810000001,35.26,34.44247429503038,61.5,62.99367723572132,121.44227,24.99756,180.0,0.18333333333333326,0.0,-2.2451857984368138e-17,0.18333333333333326,21.04934624163668,20.60454546978999,324.5107249373591
2019/07/14 13:02:57.479000,1004.94914,35.26,34.44413304661846,61.8,63.28144674932644,121.44227,24.99756,180.0,0.03333333333333333,0.0,-4.082155997157843e-18,0.03333333333333333,21.152007899291434,20.700563979805455,324.5107249373591
2019/07/14 13:02:58.479000,1004.9371869999999,35.27,34.455964229273945,62.2,63.665241274935056,121.44227,24.99755,180.0,0.0972222222222222,0.0,-1.1906288325043707e-17,0.0972222222222222,21.300949764898,20.8400682347575,324.5108357474235
2019/07/14 13:02:59.480000,1004.9428119999999,35.28,34.46625219250442,62.3,63.76103059025533,121.44227,24.99755,180.0,0.1,0.0,-1.2246467991473531e-17,0.1,21.34688333635741,20.883253040645982,324.5108357474235
2019/07/14 13:03:00.480000,1004.946875,35.29,34.47377498583857,61.9,63.37731465253443,121.44227,24.99756,180.0,0.17222222222222222,0.0,-2.1091139318648858e-17,0.17222222222222222,21.221475911250693,20.76617950027242,324.5107249373591
2019/07/14 13:03:01.482000,1004.9232810000001,35.3,34.47561309067325,60.5,62.03413851984699,121.44227,24.99755,180.0,0.5888888888888889,0.0,-7.21180892831219e-17,0.5888888888888889,20.753471512188945,20.328630279295012,324.5108357474235
2019/07/14 13:03:02.481000,1004.9070310000001,35.32,34.49105689932858,59.8,61.362024098142406,121.44227,24.99755,180.0,0.5499999999999999,0.0,-6.73555739531044e-17,0.5499999999999999,20.536386584080056,20.12598078232014,324.5108357474235
2019/07/14 13:03:03.479000,1004.9275,35.33,34.50419332636552,60.4,61.937873851448565,121.44227,24.99755,180.0,0.3805555555555556,0.0,-4.6604614300885387e-17,0.3805555555555556,20.75348995285844,20.3292829085889,324.5108357474235
2019/07/14 13:03:04.481000,1004.922343,35.33,34.51297933123572,62.0,63.47351998795352,121.44227,24.99756,180.0,0.7,0.0,-8.572527594031472e-17,0.7,21.30336059885576,20.8436004361101,324.5107249373591
2019/07/14 13:03:05.481000,1004.8707810000001,35.35,34.53426469811835,62.4,63.85796320404163,121.44227,24.99756,189.86,0.7666666666666666,0.0,0.13128501383069108,0.7553423216802121,21.465630786133985,20.995752404662884,324.5107249373591
2019/07/14 13:03:06.480000,1004.898593,35.35,34.537194492146966,62.9,64.33698991744673,121.44227,24.99757,189.86,0.14166666666666666,0.0,0.024259187338279874,0.13957412465830007,21.63703218055696,21.15611083316105,324.5106141272975
2019/07/14 13:03:07.480000,1004.861953,35.36,34.54666701269652,62.9,64.33757591449917,121.44227,24.99757,189.86,0.06666666666666668,0.0,0.011416088159190532,0.06568194101567064,21.6497895487177,21.16821868676509,324.5106141272975
2019/07/14 13:03:08.484000,1004.846093,35.36,34.544914679265254,62.6,64.0501526477551,121.44227,24.99758,189.86,0.019444444444444445,0.0,0.0033296923797639048,0.019157232796237263,21.54687149089468,21.07193117639345,324.5105033172387
2019/07/14 13:03:09.479000,1004.8915619999999,35.39,34.56934387128373,61.7,63.18601744330879,121.44227,24.99758,189.86,0.1,0.0,0.01712413223878579,0.09852291152350594,21.271384894696013,20.814942814583127,324.5105033172387
2019/07/14 13:03:10.479000,1004.8651560000001,35.4,34.57832926652225,61.6,63.09043266456944,121.44227,24.99758,189.86,0.04722222222222222,0.0,0.008086395779426625,0.04652470821943335,21.249211390197644,20.794383099069982,324.5105033172387
2019/07/14 13:03:11.480000,1004.8667960000001,35.4,34.57999305294379,61.9,63.378288124031414,121.44228000000001,24.99758,189.86,0.03611111111111112,0.0,0.006183714419561538,0.03557771805015493,21.35266296048345,20.891156805086794,324.51043111115297
2019/07/14 13:03:12.479000,1004.877656,35.42,34.601669024648345,62.3,63.761852172899935,121.44228000000001,24.99759,189.86,0.06388888888888887,0.0,0.010940417819224255,0.06294519347335101,21.51418424060299,21.0426948712863,324.51032030106563
2019/07/14 13:03:13.481000,1004.862343,35.41,34.59297385435339,62.5,63.953953649488525,121.44228000000001,24.99759,189.86,0.04444444444444445,0.0,0.007610725439460355,0.04378796067711376,21.57165236529913,21.096217930712413,324.51032030106563
2019/07/14 13:03:14.480000,1004.841484,35.42,34.60089168626912,62.2,63.66648463535741,121.44228000000001,24.99759,189.86,0.0972222222222222,0.0,0.01664846189881952,0.09578616398118628,21.480424257987565,21.01107041750569,324.51032030106563
2019/07/14 13:03:15.479000,1004.865625,35.4,34.57833258133559,61.6,63.0904240800572,121.44228000000001,24.99759,189.86,0.03888888888888889,0.0,0.0066593847595278095,0.038314465592474534,21.24920147257295,20.794374395175677,324.51032030106563
2019/07/14 13:03:16.480000,1004.85,35.4,34.57603035985378,61.2,62.7067379937667,121.44228000000001,24.99759,189.86,0.1527777777777778,0.0,0.02616186869814497,0.15052111482757852,21.111547915523047,20.665589884933684,324.51032030106563
2019/07/14 13:03:17.480000,1004.8700779999999,35.41,34.585857582485,61.2,62.706391482438065,121.44228000000001,24.99759,189.86,0.08055555555555555,0.0,0.013794439859021887,0.07936567872726866,21.122799401836613,20.676352195709462,324.51032030106563
2019/07/14 13:03:18.480000,1004.8584369999999,35.39,34.56527944195504,61.0,62.51465448539092,121.44228000000001,24.9976,189.86,0.13333333333333333,0.0,0.02283217631838106,0.13136388203134125,21.030749631366856,20.58980728181591,324.5102094909812
2019/07/14 13:03:19.484000,1004.90375,35.39,34.565562819638075,61.0,62.51396548736555,121.44228000000001,24.9976,189.86,0.04444444444444445,0.0,0.007610725439460355,0.04378796067711376,21.029801315313662,20.588976215240816,324.5102094909812
2019/07/14 13:03:20.479000,1004.825937,35.36,34.53817572260526,61.4,62.899224146281085,121.44228000000001,24.9976,189.86,0.052777777777777785,0.0,0.00903773645935917,0.05199820330407258,21.134256348459694,20.68595022297113,324.5102094909812
2019/07/14 13:03:21.480000,1004.8694529999999,35.35,34.52709282348151,61.1,62.61066052935887,121.44228000000001,24.9976,189.86,0.1,0.0,0.01712413223878579,0.09852291152350594,21.018457921971578,20.577474924961827,324.5102094909812
2019/07/14 13:03:22.479000,1004.9015619999999,35.33,34.506788054811004,60.9,62.41828981644214,121.44228000000001,24.9976,189.86,0.16944444444444445,0.0,0.0290158907379426,0.16694160008149614,20.925830479160695,20.490450140141597,324.5102094909812
2019/07/14 13:03:23.480000,1004.887187,35.33,34.50504477708773,60.6,62.13050379730753,121.44228000000001,24.9976,189.86,0.2333333333333333,0.0,0.03995630855716685,0.22988679355484715,20.82304544164021,20.394291614383718,324.5102094909812
