duration,time,P,T,RH,WS,WD,LON,LAT,GPS_Z,IF
32.999,2019-07-14 13:25:30.472,982.976093,35.26,56.3,8.333333333333334,320.03,121.44355,24.99798,0.0,1.0
34.0,2019-07-14 13:25:31.473,982.418828,35.16,56.5,10.880555555555556,295.06,121.44363999999999,24.99795,0.0,1.0
34.998,2019-07-14 13:25:32.471,981.802109,35.07,56.8,12.01388888888889,276.55,121.44373999999999,24.99794,0.0,1.0
35.999,2019-07-14 13:25:33.472,981.2780460000001,34.99,57.1,13.480555555555556,272.55,121.44383,24.99795,0.0,1.0
36.999,2019-07-14 13:25:34.472,980.763125,34.92,57.4,10.913888888888888,250.82999999999998,121.44393000000001,24.99798,0.0,1.0
37.999,2019-07-14 13:25:35.472,980.15664,34.83,57.5,9.583333333333334,227.07,121.44398999999999,24.99804,0.0,1.0
38.999,2019-07-14 13:25:36.472,979.712031,34.75,57.7,7.872222222222222,223.24,121.44403,24.99811,1.36,1.0
40.001,2019-07-14 13:25:37.474,978.7913279999999,34.63,58.0,5.180555555555555,223.7,121.44406000000001,24.99814,12.62,1.0
40.999,2019-07-14 13:25:38.472,978.012265,34.54,58.2,4.772222222222222,245.89,121.44408999999999,24.998170000000002,29.04,1.0
42.0,2019-07-14 13:25:39.473,976.9732029999999,34.41,58.5,5.9222222222222225,249.01,121.44413999999999,24.9982,46.18,1.0
43.0,2019-07-14 13:25:40.473,976.2657029999999,34.3,58.8,7.627777777777778,246.26999999999998,121.44418999999999,24.99824,69.09,1.0
44.003,2019-07-14 13:25:41.476,975.506093,34.21,59.1,8.480555555555556,233.62,121.44426000000001,24.99829,75.34,1.0
44.999,2019-07-14 13:25:42.472,974.85414,34.1,59.3,5.4833333333333325,238.14,121.4443,24.99832,89.14,1.0
46.0,2019-07-14 13:25:43.473,974.486718,34.04,59.6,4.041666666666667,248.65,121.44433000000001,24.99835,113.48,1.0
47.001,2019-07-14 13:25:44.474,973.8970310000001,33.99,59.8,5.283333333333333,269.65999999999997,121.44438000000001,24.99834,124.45,1.0
48.0,2019-07-14 13:25:45.473,973.2125,33.94,60.0,8.76388888888889,257.98,121.44445,24.99835,134.41,1.0
49.001,2019-07-14 13:25:46.474,972.714843,33.87,60.2,10.569444444444443,252.37,121.44452,24.998379999999997,154.2,1.0
50.001,2019-07-14 13:25:47.474,971.83375,33.81,60.2,12.35,249.39,121.44462,24.99842,166.81,1.0
51.002,2019-07-14 13:25:48.475,971.1103119999999,33.72,60.4,11.880555555555556,252.51999999999998,121.44471999999999,24.99845,185.19,1.0
52.0,2019-07-14 13:25:49.473,970.376718,33.66,60.6,11.438888888888888,256.03,121.44483000000001,24.998479999999997,198.89,1.0
53.001,2019-07-14 13:25:50.474,969.443593,33.59,60.8,7.6722222222222225,261.34000000000003,121.4449,24.9985,213.51,1.0
54.0,2019-07-14 13:25:51.473,968.5884369999999,33.5,60.9,5.2972222222222225,259.61,121.44495,24.99851,228.78,1.0
55.001,2019-07-14 13:25:52.474,967.987187,33.41,61.0,4.866666666666666,233.15,121.44498999999999,24.99854,242.12,1.0
55.999,2019-07-14 13:25:53.472,967.257187,33.36,61.2,7.061111111111112,229.1,121.44503999999999,24.99858,251.38,1.0
57.002,2019-07-14 13:25:54.475,966.648437,33.26,61.4,8.094444444444445,217.36,121.44509,24.99865,267.37,1.0
58.0,2019-07-14 13:25:55.473,966.018906,33.2,61.6,9.058333333333334,220.12,121.44515,24.99871,268.84,1.0
59.0,2019-07-14 13:25:56.473,965.671171,33.12,61.8,7.597222222222222,214.98,121.4452,24.99877,274.11,1.0
60.002,2019-07-14 13:25:57.475,964.803593,33.05,62.0,8.925,197.42000000000002,121.44521999999999,24.99885,289.48,1.0
61.0,2019-07-14 13:25:58.473,964.273203,32.97,62.2,8.76388888888889,203.13,121.44523999999998,24.998920000000002,300.89,1.0
62.001,2019-07-14 13:25:59.474,963.4532810000001,32.9,62.4,7.444444444444445,189.53,121.44527,24.99899,302.76,1.0
63.0,2019-07-14 13:26:00.473,962.993281,32.82,62.5,7.352777777777777,192.29,121.44527,24.99905,316.86,1.0
64.0,2019-07-14 13:26:01.473,962.4645310000001,32.74,62.7,6.611111111111111,184.34,121.44528999999999,24.99912,321.33,1.0
65.001,2019-07-14 13:26:02.474,961.961406,32.65,62.7,8.1,189.08,121.44528999999999,24.99919,331.86,1.0
66.002,2019-07-14 13:26:03.475,961.260468,32.56,62.9,8.744444444444444,190.11,121.44531,24.99926,333.18,1.0
67.001,2019-07-14 13:26:04.474,960.873125,32.48,63.4,9.147222222222222,204.74,121.44535,24.99934,338.92,1.0
68.002,2019-07-14 13:26:05.475,959.852421,32.4,63.7,10.702777777777778,214.48,121.4454,24.99942,345.75,1.0
69.003,2019-07-14 13:26:06.476,959.1709369999999,32.34,64.0,10.305555555555555,219.52,121.44546000000001,24.9995,361.18,1.0
70.0,2019-07-14 13:26:07.473,958.541718,32.27,64.1,7.852777777777778,234.57999999999998,121.44551000000001,24.99954,373.63,1.0
71.0,2019-07-14 13:26:08.473,957.843281,32.2,64.3,9.149999999999999,239.07,121.44559,24.999589999999998,380.54,1.0
72.0,2019-07-14 13:26:09.473,957.181718,32.15,64.5,5.9527777777777775,237.37,121.44564,24.99962,390.6,1.0
73.002,2019-07-14 13:26:10.475,956.316796,32.1,64.5,5.816666666666667,239.36,121.44568000000001,24.99964,404.97,1.0
74.0,2019-07-14 13:26:11.473,955.470312,32.03,64.5,3.4527777777777775,217.51,121.4457,24.999660000000002,416.73,1.0
74.999,2019-07-14 13:26:12.472,954.756718,31.99,64.6,4.263888888888888,208.54,121.44572,24.9997,430.17,1.0
76.0,2019-07-14 13:26:13.473,953.766484,31.93,64.8,5.4944444444444445,203.15,121.44573000000001,24.99973,443.03,1.0
77.002,2019-07-14 13:26:14.475,952.8809369999999,31.84,64.9,6.075,221.13,121.44575,24.99977,454.91,1.0
78.0,2019-07-14 13:26:15.473,952.373906,31.78,65.3,6.666666666666666,227.96,121.44581000000001,24.99982,458.43,1.0
79.002,2019-07-14 13:26:16.475,951.960468,31.75,65.4,10.255555555555556,236.59,121.4459,24.99987,462.77,1.0
80.0,2019-07-14 13:26:17.473,951.317421,31.7,65.5,11.683333333333334,234.01,121.44599,24.99993,471.81,1.0
81.001,2019-07-14 13:26:18.474,950.6730460000001,31.64,65.6,10.386111111111111,236.24,121.44606999999999,24.999979999999997,482.87,1.0
82.004,2019-07-14 13:26:19.477,950.167968,31.62,65.8,10.758333333333333,232.15,121.44616,25.00004,486.19,1.0
83.001,2019-07-14 13:26:20.474,949.520625,31.58,65.8,10.630555555555556,223.4,121.44623999999999,25.00011,491.18,1.0
84.002,2019-07-14 13:26:21.475,948.67039,31.53,66.0,8.019444444444444,208.67000000000002,121.44628,25.00016,497.89,1.0
85.001,2019-07-14 13:26:22.474,947.954687,31.5,66.1,6.322222222222223,199.25,121.44632,25.000220000000002,500.71,1.0
85.999,2019-07-14 13:26:23.472,947.44375,31.47,66.1,4.722222222222222,199.82999999999998,121.44633999999999,25.00027,511.31,1.0
87.0,2019-07-14 13:26:24.473,947.115625,31.42,66.2,3.2416666666666667,202.13,121.44635,25.00029,513.4,1.0
88.001,2019-07-14 13:26:25.474,946.368125,31.36,66.5,3.1527777777777777,214.61,121.44635,25.0003,529.37,1.0
89.001,2019-07-14 13:26:26.474,945.6621869999999,31.31,66.5,2.05,214.61,121.44636000000001,25.00031,540.75,1.0
90.002,2019-07-14 13:26:27.475,944.885468,31.27,66.8,1.6222222222222222,214.61,121.44639,25.0003,537.5,1.0
91.001,2019-07-14 13:26:28.474,944.1096869999999,31.2,66.9,5.988888888888888,253.17000000000002,121.44645,25.00031,538.79,1.0
92.001,2019-07-14 13:26:29.474,943.346953,31.14,67.1,5.716666666666666,254.23000000000002,121.44651,25.000329999999998,541.58,1.0
93.002,2019-07-14 13:26:30.475,942.75539,31.07,67.2,7.502777777777778,260.49,121.44658000000001,25.000339999999998,547.87,1.0
94.001,2019-07-14 13:26:31.474,942.1825779999999,31.02,67.4,9.238888888888889,260.19,121.44666000000001,25.00036,553.4,1.0
95.0,2019-07-14 13:26:32.473,941.445468,30.94,67.6,8.511111111111111,262.98,121.44675,25.00037,559.3,1.0
96.0,2019-07-14 13:26:33.473,940.871718,30.88,67.8,8.794444444444444,265.52,121.44683,25.00038,569.48,1.0
97.0,2019-07-14 13:26:34.473,940.206015,30.84,68.0,6.583333333333333,265.67,121.44691,25.00039,574.3,1.0
98.001,2019-07-14 13:26:35.474,939.554921,30.76,68.2,6.549999999999999,250.76,121.44698000000001,25.0004,574.69,1.0
98.999,2019-07-14 13:26:36.472,938.8649210000001,30.7,68.4,8.758333333333333,237.79,121.44705,25.00045,577.2,1.0
100.003,2019-07-14 13:26:37.476,938.198593,30.62,68.6,8.527777777777777,229.95,121.4471,25.00049,591.51,1.0
101.001,2019-07-14 13:26:38.474,937.836718,30.57,68.7,7.2,232.22,121.44717,25.00054,596.05,1.0
102.001,2019-07-14 13:26:39.474,937.235468,30.52,69.0,8.755555555555555,226.59,121.44722,25.0006,604.41,1.0
103.003,2019-07-14 13:26:40.476,936.568125,30.46,69.2,11.558333333333334,242.31,121.44731999999999,25.00065,608.47,1.0
104.002,2019-07-14 13:26:41.475,936.346484,30.41,69.4,9.986111111111112,243.71,121.44741,25.00069,613.43,1.0
